Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
AXL,170.5,175,KEA3,0.3914285714285714,2,TK,AXL,AXL,AXL
BLK,260.5,255,KEA3,0.12571428571428572,1,TK,SRC,SRCB,BLK
BMP2K,327,289,KEA3,0.02857142857142857,1,OTHER,NAK,BIKE,BMP2K
BMPR1A,134.5,146,KEA3,0.5,3,TKL,STKR,TYPE1,BMPR1A
BMPR1B,103,102,KEA3,0.6571428571428571,3,TKL,STKR,TYPE1,BMPR1B
BMPR2,161,168,KEA3,0.42,2,TKL,STKR,TYPE2,BMPR2
BMX,92.33333333333333,87,KEA3,0.7171428571428572,3,TK,TEC,TEC,BMX
BRAF,158.5,165,KEA3,0.43142857142857144,2,TKL,RAF,RAF,BRAF
BRSK1,224,222,KEA3,0.2342857142857143,1,CAMK,CAMKL,BRSK,BRSK1
BRSK2,311,278,KEA3,0.06,1,CAMK,CAMKL,BRSK,BRSK2
BTK,78,67,KEA3,0.7914285714285715,4,TK,TEC,TEC,BTK
BUB1,176.5,181,KEA3,0.36857142857142855,2,OTHER,BUB,BUB,BUB1
CAMK1,192.66666666666666,194,KEA3,0.32857142857142857,2,CAMK,CAMK1,CAMK1,CAMK1
CAMK1D,249.5,244,KEA3,0.16285714285714287,1,CAMK,CAMK1,CAMK1,CAMK1D
CAMK2A,100,97,KEA3,0.6771428571428572,3,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2B,218.5,216,KEA3,0.2571428571428571,2,CAMK,CAMK2,CAMK2,CAMK2B
CAMK2D,115.33333333333333,122,KEA3,0.5828571428571429,3,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2G,44,27,KEA3,0.9257142857142857,4,CAMK,CAMK2,CAMK2,CAMK2G
CAMK4,126.33333333333333,136,KEA3,0.5342857142857143,3,CAMK,CAMK1,CAMK1,CAMK4
CAMKK1,133,145,KEA3,0.5028571428571429,3,OTHER,CAMKK,META,CAMKK1
CAMKK2,216.5,215,KEA3,0.26,2,OTHER,CAMKK,META,CAMKK2
CDC42BPA,292,264,KEA3,0.1,1,AGC,DMPK,GEK,CDC42BPA
CDC7,196.5,199,KEA3,0.31142857142857144,2,OTHER,CDC7,CDC7,CDC7
CDK1,87.5,79,KEA3,0.7485714285714286,3,CMGC,CDK,CDC2,CDK1
CDK11A,239,235,KEA3,0.19428571428571428,1,CMGC,CDK,CDK11,CDK11A
CDK11A,239,235,KEA3,0.19428571428571428,1,NA,NA,NA,CDK11A
CDK12,245,239,KEA3,0.18,1,CMGC,CDK,CRK7,CDK12
CDK15,216,214,KEA3,0.26285714285714284,2,CMGC,CDK,PFTAIRE,CDK15
CDK16,49,35,KEA3,0.9,4,CMGC,CDK,PCTAIRE,CDK16
CDK18,273,261,KEA3,0.10857142857142857,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,189,192,KEA3,0.3342857142857143,2,CMGC,CDK,CDK8,CDK19
CDK2,49.333333333333336,37,KEA3,0.8942857142857142,4,CMGC,CDK,CDC2,CDK2
CDK20,252,246,KEA3,0.15714285714285714,1,CMGC,CDK,CCRK,CDK20
CDK3,142,151,KEA3,0.4828571428571429,2,CMGC,CDK,CDC2,CDK3
CDK4,43.333333333333336,26,KEA3,0.9285714285714286,4,CMGC,CDK,CDK4,CDK4
CDK5,72,58,KEA3,0.8171428571428572,4,CMGC,CDK,CDK5,CDK5
CDK6,35.333333333333336,19,KEA3,0.9485714285714286,4,CMGC,CDK,CDK4,CDK6
CDK7,80,69,KEA3,0.7828571428571428,4,CMGC,CDK,CDK7,CDK7
CDK8,216,214,KEA3,0.26285714285714284,2,CMGC,CDK,CDK8,CDK8
CDK9,135.33333333333334,147,KEA3,0.49714285714285716,2,CMGC,CDK,CDK9,CDK9
CDKL3,308,275,KEA3,0.06857142857142857,1,CMGC,CDKL,CDKL,CDKL3
CDKL5,123,132,KEA3,0.5485714285714286,3,CMGC,CDKL,CDKL,CDKL5
CHEK1,66,50,KEA3,0.8514285714285714,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,112.66666666666667,118,KEA3,0.5942857142857143,3,CAMK,RAD53,RAD53,CHEK2
CHUK,139,150,KEA3,0.4857142857142857,2,OTHER,IKK,IKK,CHUK
CLK1,59.5,42,KEA3,0.8771428571428571,4,CMGC,CLK,CLK,CLK1
CLK2,95,90,KEA3,0.7,3,CMGC,CLK,CLK,CLK2
CLK3,180.5,186,KEA3,0.3514285714285714,2,CMGC,CLK,CLK,CLK3
CLK4,323,287,KEA3,0.03428571428571429,1,CMGC,CLK,CLK,CLK4
CSF1R,335,295,KEA3,0.011428571428571429,1,TK,PDGFR,PDGFR,CSF1R
CSK,104,104,KEA3,0.6485714285714286,3,TK,CSK,CSK,CSK
CSNK1A1,126,135,KEA3,0.54,3,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,237,233,KEA3,0.2,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,88.66666666666667,80,KEA3,0.7457142857142857,3,CK1,CK1,CK1-D,CSNK1D
CSNK1E,118.33333333333333,126,KEA3,0.5685714285714286,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,232,227,KEA3,0.21714285714285714,1,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,222,220,KEA3,0.24,1,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,219,217,KEA3,0.2542857142857143,2,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,97,93,KEA3,0.6914285714285714,3,CMGC,CK2,CK2,CSNK2A1
CSNK2A2,119,128,KEA3,0.5628571428571428,3,CMGC,CK2,CK2,CSNK2A2
DAPK1,171.33333333333334,176,KEA3,0.38857142857142857,2,CAMK,DAPK,DAPK,DAPK1
DAPK3,205.33333333333334,204,KEA3,0.29714285714285715,2,CAMK,DAPK,DAPK,DAPK3
DCLK1,118,125,KEA3,0.5742857142857143,3,CAMK,DCAMKL,DCAMKL,DCLK1
DDR1,95,90,KEA3,0.7,3,TK,DDR,DDR,DDR1
DDR2,27,12,KEA3,0.9685714285714285,4,TK,DDR,DDR,DDR2
DMPK,271,259,KEA3,0.11428571428571428,1,AGC,DMPK,GEK,DMPK
DYRK1A,110,112,KEA3,0.6114285714285714,3,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,97.66666666666667,94,KEA3,0.6885714285714286,3,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,84.66666666666667,75,KEA3,0.7628571428571429,4,CMGC,DYRK,DYRK2,DYRK2
DYRK3,215.5,213,KEA3,0.26857142857142857,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,65,49,KEA3,0.8571428571428571,4,CMGC,DYRK,DYRK2,DYRK4
EEF2K,169,174,KEA3,0.39714285714285713,2,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,38,20,KEA3,0.9457142857142857,4,TK,EGFR,EGFR,EGFR
EIF2AK1,320,285,KEA3,0.04,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,153.66666666666666,163,KEA3,0.44,2,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,337,297,KEA3,0.005714285714285714,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,242,236,KEA3,0.18857142857142858,1,TK,EPH,EPH,EPHA2
EPHA3,77,65,KEA3,0.7971428571428572,4,TK,EPH,EPH,EPHA3
EPHA4,328,290,KEA3,0.025714285714285714,1,TK,EPH,EPH,EPHA4
EPHA8,336,296,KEA3,0.008571428571428572,1,TK,EPH,EPH,EPHA8
EPHB1,324,288,KEA3,0.03142857142857143,1,TK,EPH,EPH,EPHB1
EPHB2,298,267,KEA3,0.09142857142857143,1,TK,EPH,EPH,EPHB2
EPHB3,9,3,KEA3,0.9942857142857143,4,TK,EPH,EPH,EPHB3
ERBB2,125,134,KEA3,0.5428571428571428,3,TK,EGFR,EGFR,ERBB2
ERBB4,116,123,KEA3,0.58,3,TK,EGFR,EGFR,ERBB4
FASTK,221.5,219,KEA3,0.24285714285714285,1,ATYPICAL,FAST,FAST,FASTK
FER,71.5,57,KEA3,0.82,4,TK,FER,FER,FER
FES,112,117,KEA3,0.5971428571428572,3,TK,FER,FER,FES
FGFR1,53.66666666666667,39,KEA3,0.8885714285714286,4,TK,FGFR,FGFR,FGFR1
FGFR2,163.5,171,KEA3,0.4114285714285714,2,TK,FGFR,FGFR,FGFR2
FGFR3,113,119,KEA3,0.5914285714285714,3,TK,FGFR,FGFR,FGFR3
FGFR4,40.5,22,KEA3,0.94,4,TK,FGFR,FGFR,FGFR4
FGR,77.5,66,KEA3,0.7942857142857143,4,TK,SRC,SRCA,FGR
FLT1,138,149,KEA3,0.48857142857142855,2,TK,VEGFR,VEGFR,FLT1
FLT3,5,2,KEA3,0.9971428571428571,4,TK,PDGFR,PDGFR,FLT3
FLT4,210,207,KEA3,0.2857142857142857,2,TK,VEGFR,VEGFR,FLT4
FRK,191.5,193,KEA3,0.3314285714285714,2,TK,SRC,FRK,FRK
FYN,19.666666666666668,10,KEA3,0.9742857142857143,4,TK,SRC,SRCA,FYN
GRK1,332,293,KEA3,0.017142857142857144,1,AGC,GRK,GRK,GRK1
GRK2,70.66666666666667,54,KEA3,0.8371428571428572,4,AGC,GRK,BARK,GRK2
GRK3,230,226,KEA3,0.22,1,AGC,GRK,BARK,GRK3
GRK5,105,107,KEA3,0.6371428571428571,3,AGC,GRK,GRK,GRK5
GRK6,199.66666666666666,201,KEA3,0.3057142857142857,2,AGC,GRK,GRK,GRK6
GSK3A,96.66666666666667,92,KEA3,0.6942857142857143,3,CMGC,GSK,GSK,GSK3A
GSK3B,82.33333333333333,73,KEA3,0.7714285714285715,4,CMGC,GSK,GSK,GSK3B
HASPIN,221,218,KEA3,0.24857142857142858,1,OTHER,HASPIN,HASPIN,HASPIN
HCK,101.66666666666667,99,KEA3,0.6685714285714286,3,TK,SRC,SRCB,HCK
HIPK1,84,74,KEA3,0.7657142857142857,4,CMGC,DYRK,HIPK,HIPK1
HIPK2,142.66666666666666,153,KEA3,0.47714285714285715,2,CMGC,DYRK,HIPK,HIPK2
HIPK3,299,268,KEA3,0.08857142857142856,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,160.5,167,KEA3,0.4257142857142857,2,CMGC,DYRK,HIPK,HIPK4
ICK,255,250,KEA3,0.14,1,CMGC,RCK,RCK,CILK1
IGF1R,127.66666666666667,138,KEA3,0.5285714285714286,3,TK,INSR,INSR,IGF1R
IKBKB,153,162,KEA3,0.44285714285714284,2,OTHER,IKK,IKK,IKBKB
IKBKE,136,148,KEA3,0.49142857142857144,2,OTHER,IKK,IKK,IKBKE
ILK,162.33333333333334,169,KEA3,0.41714285714285715,2,TKL,MLK,ILK,ILK
INSR,104.66666666666667,106,KEA3,0.6428571428571429,3,TK,INSR,INSR,INSR
IRAK1,111.5,115,KEA3,0.6028571428571429,3,TKL,IRAK,IRAK,IRAK1
IRAK3,254,249,KEA3,0.14285714285714285,1,TKL,IRAK,IRAK,IRAK3
IRAK4,297,266,KEA3,0.09428571428571429,1,TKL,IRAK,IRAK,IRAK4
ITK,35,18,KEA3,0.9514285714285714,4,TK,TEC,TEC,ITK
JAK1,96,91,KEA3,0.6971428571428572,3,TK,JAKA,JAKA,JAK1
JAK2,14.333333333333334,8,KEA3,0.98,4,TK,JAKA,JAKA,JAK2
JAK3,107.33333333333333,109,KEA3,0.6285714285714286,3,TK,JAKA,JAKA,JAK3
KDR,148,157,KEA3,0.46,2,TK,VEGFR,VEGFR,KDR
KIT,19,9,KEA3,0.9771428571428571,4,TK,PDGFR,PDGFR,KIT
KSR1,206,205,KEA3,0.29428571428571426,2,TKL,RAF,KSR,KSR1
KSR2,183,187,KEA3,0.3485714285714286,2,TKL,RAF,KSR,KSR2
LATS1,202.66666666666666,203,KEA3,0.3,2,AGC,NDR,NDR,LATS1
LATS2,120,129,KEA3,0.56,3,AGC,NDR,NDR,LATS2
LCK,28,13,KEA3,0.9657142857142857,4,TK,SRC,SRCB,LCK
LIMK1,187,191,KEA3,0.33714285714285713,2,TKL,LISK,LIMK,LIMK1
LIMK2,104.5,105,KEA3,0.6457142857142857,3,TKL,LISK,LIMK,LIMK2
LRRK2,131.5,144,KEA3,0.5057142857142857,3,TKL,LRRK,LRRK,LRRK2
LYN,46,32,KEA3,0.9114285714285715,4,TK,SRC,SRCB,LYN
MAK,215,212,KEA3,0.2714285714285714,2,CMGC,RCK,RCK,MAK
MAP2K1,49.33333333333333,36,KEA3,0.8971428571428571,4,STE,STE7,MEK1,MAP2K1
MAP2K2,80.5,71,KEA3,0.7771428571428571,4,STE,STE7,MEK1,MAP2K2
MAP2K3,71,55,KEA3,0.8285714285714286,4,STE,STE7,MEK3,MAP2K3
MAP2K4,106.33333333333333,108,KEA3,0.6342857142857142,3,STE,STE7,MEK4,MAP2K4
MAP2K6,42.33333333333333,23,KEA3,0.9371428571428572,4,STE,STE7,MEK3,MAP2K6
MAP2K7,178,183,KEA3,0.36,2,STE,STE7,MEK7,MAP2K7
MAP3K1,272,260,KEA3,0.11142857142857143,1,STE,STE11,MEKK1,MAP3K1
MAP3K10,111,114,KEA3,0.6057142857142858,3,TKL,MLK,MLK,MAP3K10
MAP3K11,177,182,KEA3,0.3628571428571429,2,TKL,MLK,MLK,MAP3K11
MAP3K13,242,236,KEA3,0.18857142857142858,1,TKL,MLK,LZK,MAP3K13
MAP3K14,162.66666666666666,170,KEA3,0.4142857142857143,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,291,263,KEA3,0.10285714285714286,1,TKL,MLK,ZAK,MAP3K20
MAP3K3,172,177,KEA3,0.38285714285714284,2,STE,STE11,MEKK2,MAP3K3
MAP3K4,309,276,KEA3,0.06571428571428571,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,105,107,KEA3,0.6371428571428571,3,STE,STE11,ASK,MAP3K5
MAP3K6,121,130,KEA3,0.5571428571428572,3,STE,STE11,ASK,MAP3K6
MAP3K7,86.66666666666667,77,KEA3,0.7571428571428571,4,TKL,MLK,TAK1,MAP3K7
MAP3K8,108.5,111,KEA3,0.62,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,212,209,KEA3,0.28,2,STE,STE20,KHS,MAP4K1
MAP4K2,98.5,96,KEA3,0.6828571428571428,3,STE,STE20,KHS,MAP4K2
MAP4K3,302,270,KEA3,0.08285714285714285,1,STE,STE20,KHS,MAP4K3
MAP4K4,315,281,KEA3,0.05142857142857143,1,STE,STE20,MSN,MAP4K4
MAP4K5,186,189,KEA3,0.34285714285714286,2,STE,STE20,KHS,MAP4K5
MAPK1,63.33333333333333,48,KEA3,0.86,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,101,98,KEA3,0.6742857142857143,3,CMGC,MAPK,JNK,MAPK10
MAPK11,33,15,KEA3,0.96,4,CMGC,MAPK,P38,MAPK11
MAPK12,69,52,KEA3,0.8428571428571429,4,CMGC,MAPK,P38,MAPK12
MAPK13,128.66666666666666,140,KEA3,0.5228571428571429,3,CMGC,MAPK,P38,MAPK13
MAPK14,48.333333333333336,34,KEA3,0.9028571428571428,4,CMGC,MAPK,P38,MAPK14
MAPK15,103,102,KEA3,0.6571428571428571,3,CMGC,MAPK,ERK7,MAPK15
MAPK3,59.33333333333333,41,KEA3,0.88,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,244.5,238,KEA3,0.18285714285714286,1,CMGC,MAPK,ERK3,MAPK6
MAPK7,123,132,KEA3,0.5485714285714286,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,90,83,KEA3,0.7285714285714285,3,CMGC,MAPK,JNK,MAPK8
MAPK9,93,88,KEA3,0.7142857142857143,3,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,89.33333333333333,82,KEA3,0.7314285714285714,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,304,271,KEA3,0.08,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,93.33333333333333,89,KEA3,0.7114285714285714,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,156,164,KEA3,0.43714285714285717,2,CAMK,CAMKL,MARK,MARK2
MARK3,212.66666666666666,210,KEA3,0.27714285714285714,2,CAMK,CAMKL,MARK,MARK3
MARK4,334,294,KEA3,0.014285714285714285,1,CAMK,CAMKL,MARK,MARK4
MAST1,169,174,KEA3,0.39714285714285713,2,AGC,MAST,MAST,MAST1
MAST2,319,284,KEA3,0.04285714285714286,1,AGC,MAST,MAST,MAST2
MATK,89,81,KEA3,0.7342857142857143,3,TK,CSK,CSK,MATK
MELK,310,277,KEA3,0.06285714285714286,1,CAMK,CAMKL,MELK,MELK
MERTK,151,161,KEA3,0.44571428571428573,2,TK,AXL,AXL,MERTK
MET,110,112,KEA3,0.6114285714285714,3,TK,MET,MET,MET
MKNK1,146,155,KEA3,0.4714285714285714,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,236.5,232,KEA3,0.20285714285714285,1,CAMK,MAPKAPK,MNK,MKNK2
MOK,253,248,KEA3,0.14857142857142858,1,CMGC,RCK,RCK,MOK
MOS,307,274,KEA3,0.07142857142857142,1,OTHER,MOS,MOS,MOS
MST1R,198,200,KEA3,0.30857142857142855,2,TK,MET,MET,MST1R
MTOR,101.66666666666667,99,KEA3,0.6685714285714286,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,209,206,KEA3,0.2885714285714286,2,CAMK,MLCK,MLCK,MYLK2
MYO3A,261,256,KEA3,0.12285714285714286,1,STE,STE20,NINAC,MYO3A
NEK10,254,249,KEA3,0.14285714285714285,1,OTHER,NEK,NEK10,NEK10
NEK11,318,283,KEA3,0.045714285714285714,1,OTHER,NEK,NEK11,NEK11
NEK2,71.33333333333333,56,KEA3,0.8257142857142857,4,OTHER,NEK,NEK2,NEK2
NEK3,160,166,KEA3,0.42857142857142855,2,OTHER,NEK,NEK1,NEK3
NEK4,196.5,199,KEA3,0.31142857142857144,2,OTHER,NEK,NEK4,NEK4
NEK6,39.66666666666667,21,KEA3,0.9428571428571428,4,OTHER,NEK,NEK6,NEK6
NEK8,235,230,KEA3,0.20857142857142857,1,OTHER,NEK,NEK8,NEK8
NEK9,71.5,57,KEA3,0.82,4,OTHER,NEK,NEK8,NEK9
NIM1K,263,257,KEA3,0.12,1,CAMK,CAMKL,NIM1,NIM1K
NLK,179,184,KEA3,0.35714285714285715,2,CMGC,MAPK,NMO,NLK
NPR2,87.5,79,KEA3,0.7485714285714286,3,RGC,RGC,RGC,NPR2
NRBP2,227,225,KEA3,0.2257142857142857,1,OTHER,NRBP,NRBP,NRBP2
NTRK1,3,1,KEA3,1,4,TK,TRK,TRK,NTRK1
NTRK2,247,241,KEA3,0.1742857142857143,1,TK,TRK,TRK,NTRK2
NTRK3,129,141,KEA3,0.52,3,TK,TRK,TRK,NTRK3
NUAK1,136,148,KEA3,0.49142857142857144,2,CAMK,CAMKL,NUAK,NUAK1
NUAK2,301,269,KEA3,0.08571428571428572,1,CAMK,CAMKL,NUAK,NUAK2
OXSR1,274.5,262,KEA3,0.10571428571428572,1,STE,STE20,FRAY,OXSR1
PAK1,68.66666666666667,51,KEA3,0.8485714285714285,4,STE,STE20,PAKA,PAK1
PAK2,126.66666666666667,137,KEA3,0.5314285714285715,3,STE,STE20,PAKA,PAK2
PAK3,209,206,KEA3,0.2885714285714286,2,STE,STE20,PAKA,PAK3
PAK4,47,33,KEA3,0.9057142857142857,4,STE,STE20,PAKB,PAK4
PAK5,238,234,KEA3,0.19714285714285715,1,STE,STE20,PAKB,PAK5
PAK6,170.5,175,KEA3,0.3914285714285714,2,STE,STE20,PAKB,PAK6
PASK,251,245,KEA3,0.16,1,CAMK,CAMKL,PASK,PASK
PBK,201.66666666666666,202,KEA3,0.3028571428571429,2,OTHER,TOPK,TOPK,PBK
PDGFRA,110,112,KEA3,0.6114285714285714,3,TK,PDGFR,PDGFR,PDGFRA
PDGFRB,45,29,KEA3,0.92,4,TK,PDGFR,PDGFR,PDGFRB
PDIK1L,306,273,KEA3,0.07428571428571429,1,OTHER,NKF4,NKF4,PDIK1L
PDK1,62,46,KEA3,0.8657142857142858,4,ATYPICAL,PDHK,PDHK,PDK1
PDPK1,20.5,11,KEA3,0.9714285714285714,4,AGC,PDK1,PDK1,PDPK1
PIK3CA,47,33,KEA3,0.9057142857142857,4,NA,NA,NA,PIK3CA
PIK3CB,236,231,KEA3,0.2057142857142857,1,NA,NA,NA,PIK3CB
PIK3CG,316,282,KEA3,0.04857142857142857,1,NA,NA,NA,PIK3CG
PIK3R4,115,121,KEA3,0.5857142857142857,3,OTHER,VPS15,VPS15,PIK3R4
PIM1,126.33333333333333,136,KEA3,0.5342857142857143,3,CAMK,PIM,PIM,PIM1
PIM2,80,69,KEA3,0.7828571428571428,4,CAMK,PIM,PIM,PIM2
PINK1,148,157,KEA3,0.46,2,OTHER,NKF2,NKF2,PINK1
PKMYT1,180,185,KEA3,0.35428571428571426,2,OTHER,WEE,WEE,PKMYT1
PKN1,45.333333333333336,30,KEA3,0.9171428571428571,4,AGC,PKN,PKN,PKN1
PLK1,60.666666666666664,43,KEA3,0.8742857142857143,4,OTHER,PLK,PLK1,PLK1
PLK2,149.5,160,KEA3,0.44857142857142857,2,OTHER,PLK,PLK2,PLK2
PLK3,129.66666666666666,143,KEA3,0.5142857142857142,3,OTHER,PLK,PLK2,PLK3
PLK4,124,133,KEA3,0.5457142857142857,3,OTHER,PLK,SAK,PLK4
PNCK,177,182,KEA3,0.3628571428571429,2,CAMK,CAMK1,CAMK1,PNCK
PRKAA1,50.666666666666664,38,KEA3,0.8914285714285715,4,CAMK,CAMKL,AMPK,PRKAA1
PRKAA2,118.66666666666667,127,KEA3,0.5657142857142857,3,CAMK,CAMKL,AMPK,PRKAA2
PRKACA,84,74,KEA3,0.7657142857142857,4,AGC,PKA,PKA,PRKACA
PRKACB,252.5,247,KEA3,0.15428571428571428,1,AGC,PKA,PKA,PRKACB
