Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
BMPR2,167.5,176,KEA3,0.38285714285714284,2,TKL,STKR,TYPE2,BMPR2
BMX,85.66666666666667,77,KEA3,0.76,4,TK,TEC,TEC,BMX
BRAF,188,198,KEA3,0.3171428571428571,2,TKL,RAF,RAF,BRAF
BRSK1,221.33333333333334,217,KEA3,0.2542857142857143,2,CAMK,CAMKL,BRSK,BRSK1
BRSK2,302,273,KEA3,0.08571428571428572,1,CAMK,CAMKL,BRSK,BRSK2
BTK,52.333333333333336,38,KEA3,0.8828571428571429,4,TK,TEC,TEC,BTK
BUB1,132,141,KEA3,0.5342857142857143,3,OTHER,BUB,BUB,BUB1
CAMK1,175,183,KEA3,0.3628571428571429,2,CAMK,CAMK1,CAMK1,CAMK1
CAMK1D,238.5,227,KEA3,0.2257142857142857,1,CAMK,CAMK1,CAMK1,CAMK1D
CAMK2A,92.66666666666667,90,KEA3,0.7171428571428572,3,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2B,221,216,KEA3,0.2571428571428571,2,CAMK,CAMK2,CAMK2,CAMK2B
CAMK2D,121,131,KEA3,0.5771428571428572,3,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2G,84,75,KEA3,0.7657142857142857,4,CAMK,CAMK2,CAMK2,CAMK2G
CAMK4,125.66666666666667,136,KEA3,0.5542857142857143,3,CAMK,CAMK1,CAMK1,CAMK4
CAMKK1,131.66666666666666,140,KEA3,0.5428571428571428,3,OTHER,CAMKK,META,CAMKK1
CAMKK2,190,200,KEA3,0.31142857142857144,2,OTHER,CAMKK,META,CAMKK2
CDC42BPA,278,254,KEA3,0.14,1,AGC,DMPK,GEK,CDC42BPA
CDC7,187.5,197,KEA3,0.32,2,OTHER,CDC7,CDC7,CDC7
CDK1,32.5,22,KEA3,0.9342857142857143,4,CMGC,CDK,CDC2,CDK1
CDK11A,59,47,KEA3,0.8571428571428571,4,CMGC,CDK,CDK11,CDK11A
CDK11A,59,47,KEA3,0.8571428571428571,4,NA,NA,NA,CDK11A
CDK12,71,60,KEA3,0.8171428571428572,4,CMGC,CDK,CRK7,CDK12
CDK15,141,151,KEA3,0.4828571428571429,2,CMGC,CDK,PFTAIRE,CDK15
CDK16,48,33,KEA3,0.8971428571428571,4,CMGC,CDK,PCTAIRE,CDK16
CDK18,237,226,KEA3,0.22857142857142856,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,116,124,KEA3,0.6,3,CMGC,CDK,CDK8,CDK19
CDK2,28,17,KEA3,0.9514285714285714,4,CMGC,CDK,CDC2,CDK2
CDK20,105,101,KEA3,0.68,3,CMGC,CDK,CCRK,CDK20
CDK3,119.66666666666667,128,KEA3,0.5857142857142857,3,CMGC,CDK,CDC2,CDK3
CDK4,9.666666666666666,3,KEA3,0.9942857142857143,4,CMGC,CDK,CDK4,CDK4
CDK5,28.666666666666668,18,KEA3,0.9485714285714286,4,CMGC,CDK,CDK5,CDK5
CDK6,16.333333333333332,7,KEA3,0.9828571428571429,4,CMGC,CDK,CDK4,CDK6
CDK7,80.33333333333333,73,KEA3,0.7742857142857142,4,CMGC,CDK,CDK7,CDK7
CDK8,153,163,KEA3,0.4342857142857143,2,CMGC,CDK,CDK8,CDK8
CDK9,119,127,KEA3,0.5885714285714285,3,CMGC,CDK,CDK9,CDK9
CDKL3,299,270,KEA3,0.09428571428571429,1,CMGC,CDKL,CDKL,CDKL3
CDKL5,135,146,KEA3,0.5114285714285715,3,CMGC,CDKL,CDKL,CDKL5
CHEK1,62,50,KEA3,0.8485714285714285,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,76.33333333333333,68,KEA3,0.7914285714285715,4,CAMK,RAD53,RAD53,CHEK2
CHUK,72.33333333333333,64,KEA3,0.8028571428571428,4,OTHER,IKK,IKK,CHUK
CLK1,71.5,62,KEA3,0.8114285714285714,4,CMGC,CLK,CLK,CLK1
CLK2,75,66,KEA3,0.7971428571428572,4,CMGC,CLK,CLK,CLK2
CLK3,203.5,208,KEA3,0.2885714285714286,2,CMGC,CLK,CLK,CLK3
CLK4,320,288,KEA3,0.04285714285714286,1,CMGC,CLK,CLK,CLK4
CSF1R,333,297,KEA3,0.017142857142857144,1,TK,PDGFR,PDGFR,CSF1R
CSK,106.66666666666667,106,KEA3,0.6571428571428571,3,TK,CSK,CSK,CSK
CSNK1A1,96,92,KEA3,0.7114285714285714,3,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,337,301,KEA3,0.005714285714285714,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,90.66666666666667,85,KEA3,0.7314285714285714,3,CK1,CK1,CK1-D,CSNK1D
CSNK1E,71,60,KEA3,0.8171428571428572,4,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,219,215,KEA3,0.26285714285714284,2,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,183,189,KEA3,0.3457142857142857,2,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,145,154,KEA3,0.4714285714285714,2,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,44,30,KEA3,0.9114285714285715,4,CMGC,CK2,CK2,CSNK2A1
CSNK2A2,100.66666666666667,97,KEA3,0.6942857142857143,3,CMGC,CK2,CK2,CSNK2A2
DAPK1,159.33333333333334,171,KEA3,0.4057142857142857,2,CAMK,DAPK,DAPK,DAPK1
DAPK3,200,206,KEA3,0.29428571428571426,2,CAMK,DAPK,DAPK,DAPK3
DCLK1,256,239,KEA3,0.18285714285714286,1,CAMK,DCAMKL,DCAMKL,DCLK1
DDR1,138,148,KEA3,0.5028571428571429,3,TK,DDR,DDR,DDR1
DDR2,63,52,KEA3,0.8428571428571429,4,TK,DDR,DDR,DDR2
DMPK,248,234,KEA3,0.19714285714285715,1,AGC,DMPK,GEK,DMPK
DYRK1A,104,99,KEA3,0.6857142857142857,3,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,76,67,KEA3,0.7942857142857143,4,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,56.333333333333336,44,KEA3,0.8657142857142858,4,CMGC,DYRK,DYRK2,DYRK2
DYRK3,187.5,197,KEA3,0.32,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,67,55,KEA3,0.8342857142857143,4,CMGC,DYRK,DYRK2,DYRK4
EEF2K,211,212,KEA3,0.2714285714285714,2,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,111,114,KEA3,0.6285714285714286,3,TK,EGFR,EGFR,EGFR
EIF2AK1,313,282,KEA3,0.06,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,157.66666666666666,169,KEA3,0.4142857142857143,2,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,335,299,KEA3,0.011428571428571429,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,318,286,KEA3,0.04857142857142857,1,TK,EPH,EPH,EPHA2
EPHA3,106,104,KEA3,0.6685714285714286,3,TK,EPH,EPH,EPHA3
EPHA4,325,291,KEA3,0.03428571428571429,1,TK,EPH,EPH,EPHA4
EPHA8,334,298,KEA3,0.014285714285714285,1,TK,EPH,EPH,EPHA8
EPHB1,321,289,KEA3,0.04,1,TK,EPH,EPH,EPHB1
EPHB2,100,96,KEA3,0.7,3,TK,EPH,EPH,EPHB2
EPHB3,15,4,KEA3,0.9914285714285714,4,TK,EPH,EPH,EPHB3
ERBB2,148,157,KEA3,0.46,2,TK,EGFR,EGFR,ERBB2
ERBB4,317,285,KEA3,0.05142857142857143,1,TK,EGFR,EGFR,ERBB4
FASTK,184,192,KEA3,0.33714285714285713,2,ATYPICAL,FAST,FAST,FASTK
FER,87.5,81,KEA3,0.7457142857142857,3,TK,FER,FER,FER
FES,135,146,KEA3,0.5114285714285715,3,TK,FER,FER,FES
FGFR1,71.66666666666667,63,KEA3,0.8057142857142857,4,TK,FGFR,FGFR,FGFR1
FGFR2,76.5,69,KEA3,0.7857142857142857,4,TK,FGFR,FGFR,FGFR2
FGFR3,112,117,KEA3,0.62,3,TK,FGFR,FGFR,FGFR3
FGFR4,105.5,103,KEA3,0.6742857142857143,3,TK,FGFR,FGFR,FGFR4
FGR,86.5,79,KEA3,0.7514285714285714,4,TK,SRC,SRCA,FGR
FLT1,85,76,KEA3,0.7628571428571429,4,TK,VEGFR,VEGFR,FLT1
FLT3,6,1,KEA3,1,4,TK,PDGFR,PDGFR,FLT3
FLT4,138,148,KEA3,0.5028571428571429,3,TK,VEGFR,VEGFR,FLT4
FRK,150.5,160,KEA3,0.44285714285714284,2,TK,SRC,FRK,FRK
FYN,16.666666666666668,8,KEA3,0.98,4,TK,SRC,SRCA,FYN
GRK1,330,295,KEA3,0.022857142857142857,1,AGC,GRK,GRK,GRK1
GRK2,87,80,KEA3,0.7485714285714286,3,AGC,GRK,BARK,GRK2
GRK3,225.5,219,KEA3,0.24857142857142858,1,AGC,GRK,BARK,GRK3
GRK5,124.66666666666667,134,KEA3,0.56,3,AGC,GRK,GRK,GRK5
GRK6,192.33333333333334,202,KEA3,0.3057142857142857,2,AGC,GRK,GRK,GRK6
GSK3A,69.33333333333333,58,KEA3,0.8257142857142857,4,CMGC,GSK,GSK,GSK3A
GSK3B,27,15,KEA3,0.9571428571428572,4,CMGC,GSK,GSK,GSK3B
HASPIN,221,216,KEA3,0.2571428571428571,2,OTHER,HASPIN,HASPIN,HASPIN
HCK,122,132,KEA3,0.5685714285714286,3,TK,SRC,SRCB,HCK
HIPK1,113.5,120,KEA3,0.6114285714285714,3,CMGC,DYRK,HIPK,HIPK1
HIPK2,112.33333333333333,118,KEA3,0.6171428571428571,3,CMGC,DYRK,HIPK,HIPK2
HIPK3,288,261,KEA3,0.12,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,165,175,KEA3,0.38857142857142857,2,CMGC,DYRK,HIPK,HIPK4
ICK,276,252,KEA3,0.1457142857142857,1,CMGC,RCK,RCK,CILK1
IGF1R,116.66666666666667,125,KEA3,0.5942857142857143,3,TK,INSR,INSR,IGF1R
IKBKB,120.66666666666667,130,KEA3,0.58,3,OTHER,IKK,IKK,IKBKB
IKBKE,151.66666666666666,161,KEA3,0.44,2,OTHER,IKK,IKK,IKBKE
ILK,160.33333333333334,172,KEA3,0.4,2,TKL,MLK,ILK,ILK
INSR,124.66666666666667,134,KEA3,0.56,3,TK,INSR,INSR,INSR
IRAK1,167.5,176,KEA3,0.38285714285714284,2,TKL,IRAK,IRAK,IRAK1
IRAK3,245.5,232,KEA3,0.2057142857142857,1,TKL,IRAK,IRAK,IRAK3
IRAK4,287,260,KEA3,0.12285714285714286,1,TKL,IRAK,IRAK,IRAK4
ITK,42.666666666666664,29,KEA3,0.9142857142857143,4,TK,TEC,TEC,ITK
JAK1,115.5,123,KEA3,0.6028571428571429,3,TK,JAKA,JAKA,JAK1
JAK2,52,37,KEA3,0.8857142857142857,4,TK,JAKA,JAKA,JAK2
JAK3,109.33333333333333,110,KEA3,0.64,3,TK,JAKA,JAKA,JAK3
KDR,91,86,KEA3,0.7285714285714285,3,TK,VEGFR,VEGFR,KDR
KIT,9,2,KEA3,0.9971428571428571,4,TK,PDGFR,PDGFR,KIT
KSR1,260,242,KEA3,0.1742857142857143,1,TKL,RAF,KSR,KSR1
KSR2,279,255,KEA3,0.13714285714285715,1,TKL,RAF,KSR,KSR2
LATS1,185,194,KEA3,0.3314285714285714,2,AGC,NDR,NDR,LATS1
LATS2,152,162,KEA3,0.43714285714285717,2,AGC,NDR,NDR,LATS2
LCK,19,10,KEA3,0.9742857142857143,4,TK,SRC,SRCB,LCK
LIMK1,277,253,KEA3,0.14285714285714285,1,TKL,LISK,LIMK,LIMK1
LIMK2,120,129,KEA3,0.5828571428571429,3,TKL,LISK,LIMK,LIMK2
LRRK2,145,154,KEA3,0.4714285714285714,2,TKL,LRRK,LRRK,LRRK2
LYN,30.333333333333332,20,KEA3,0.9428571428571428,4,TK,SRC,SRCB,LYN
MAK,140,149,KEA3,0.4942857142857143,2,CMGC,RCK,RCK,MAK
MAP2K1,170.66666666666666,180,KEA3,0.37142857142857144,2,STE,STE7,MEK1,MAP2K1
MAP2K2,183.5,191,KEA3,0.34,2,STE,STE7,MEK1,MAP2K2
MAP2K3,239,228,KEA3,0.22285714285714286,1,STE,STE7,MEK3,MAP2K3
MAP2K4,160.33333333333334,172,KEA3,0.4,2,STE,STE7,MEK4,MAP2K4
MAP2K6,188.66666666666666,199,KEA3,0.3142857142857143,2,STE,STE7,MEK3,MAP2K6
MAP2K7,150.5,160,KEA3,0.44285714285714284,2,STE,STE7,MEK7,MAP2K7
MAP3K1,245,231,KEA3,0.21142857142857144,1,STE,STE11,MEKK1,MAP3K1
MAP3K10,261,243,KEA3,0.17142857142857143,1,TKL,MLK,MLK,MAP3K10
MAP3K11,193.33333333333334,203,KEA3,0.3028571428571429,2,TKL,MLK,MLK,MAP3K11
MAP3K13,242.5,230,KEA3,0.21428571428571427,1,TKL,MLK,LZK,MAP3K13
MAP3K14,170,179,KEA3,0.3742857142857143,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,274,251,KEA3,0.14857142857142858,1,TKL,MLK,ZAK,MAP3K20
MAP3K3,284,258,KEA3,0.12857142857142856,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,300,271,KEA3,0.09142857142857143,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,155,164,KEA3,0.43142857142857144,2,STE,STE11,ASK,MAP3K5
MAP3K6,250,235,KEA3,0.19428571428571428,1,STE,STE11,ASK,MAP3K6
MAP3K7,92,89,KEA3,0.72,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,133.5,143,KEA3,0.5257142857142857,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,254,237,KEA3,0.18857142857142858,1,STE,STE20,KHS,MAP4K1
MAP4K2,157,167,KEA3,0.42,2,STE,STE20,KHS,MAP4K2
MAP4K3,293,265,KEA3,0.10857142857142857,1,STE,STE20,KHS,MAP4K3
MAP4K4,306,276,KEA3,0.07714285714285714,1,STE,STE20,MSN,MAP4K4
MAP4K5,196,205,KEA3,0.29714285714285715,2,STE,STE20,KHS,MAP4K5
MAPK1,25.666666666666668,14,KEA3,0.96,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,87.66666666666667,82,KEA3,0.7428571428571429,3,CMGC,MAPK,JNK,MAPK10
MAPK11,129.66666666666666,139,KEA3,0.5457142857142857,3,CMGC,MAPK,P38,MAPK11
MAPK12,104.66666666666667,100,KEA3,0.6828571428571428,3,CMGC,MAPK,P38,MAPK12
MAPK13,181.66666666666666,187,KEA3,0.3514285714285714,2,CMGC,MAPK,P38,MAPK13
MAPK14,23,13,KEA3,0.9628571428571429,4,CMGC,MAPK,P38,MAPK14
MAPK15,110.5,113,KEA3,0.6314285714285715,3,CMGC,MAPK,ERK7,MAPK15
MAPK3,34.666666666666664,23,KEA3,0.9314285714285714,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,226.5,220,KEA3,0.24571428571428572,1,CMGC,MAPK,ERK3,MAPK6
MAPK7,137.33333333333334,147,KEA3,0.5085714285714286,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,56.33333333333333,43,KEA3,0.8685714285714285,4,CMGC,MAPK,JNK,MAPK8
MAPK9,49.333333333333336,35,KEA3,0.8914285714285715,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,106.33333333333333,105,KEA3,0.66,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,295,266,KEA3,0.10571428571428572,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,91.33333333333333,87,KEA3,0.7257142857142858,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,116.66666666666667,125,KEA3,0.5942857142857143,3,CAMK,CAMKL,MARK,MARK2
MARK3,205.33333333333334,211,KEA3,0.28,2,CAMK,CAMKL,MARK,MARK3
MARK4,332,296,KEA3,0.02,1,CAMK,CAMKL,MARK,MARK4
MAST1,181,185,KEA3,0.35714285714285715,2,AGC,MAST,MAST,MAST1
MAST2,312,281,KEA3,0.06285714285714286,1,AGC,MAST,MAST,MAST2
MATK,157,167,KEA3,0.42,2,TK,CSK,CSK,MATK
MELK,301,272,KEA3,0.08857142857142856,1,CAMK,CAMKL,MELK,MELK
MERTK,150,159,KEA3,0.4514285714285714,2,TK,AXL,AXL,MERTK
MET,107.33333333333333,108,KEA3,0.6457142857142857,3,TK,MET,MET,MET
MKNK1,149.33333333333334,158,KEA3,0.45714285714285713,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,215,214,KEA3,0.26571428571428574,2,CAMK,MAPKAPK,MNK,MKNK2
MOK,236,225,KEA3,0.23142857142857143,1,CMGC,RCK,RCK,MOK
MOS,298,269,KEA3,0.09714285714285714,1,OTHER,MOS,MOS,MOS
MST1R,126,137,KEA3,0.5514285714285714,3,TK,MET,MET,MST1R
MTOR,106,104,KEA3,0.6685714285714286,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,221.5,218,KEA3,0.25142857142857145,2,CAMK,MLCK,MLCK,MYLK2
MYO3A,262,244,KEA3,0.16857142857142857,1,STE,STE20,NINAC,MYO3A
NEK10,281,256,KEA3,0.13428571428571429,1,OTHER,NEK,NEK10,NEK10
NEK11,311,280,KEA3,0.06571428571428571,1,OTHER,NEK,NEK11,NEK11
NEK2,62.333333333333336,51,KEA3,0.8457142857142858,4,OTHER,NEK,NEK2,NEK2
NEK3,86.5,79,KEA3,0.7514285714285714,4,OTHER,NEK,NEK1,NEK3
NEK4,165,175,KEA3,0.38857142857142857,2,OTHER,NEK,NEK4,NEK4
NEK6,35.33333333333333,24,KEA3,0.9285714285714286,4,OTHER,NEK,NEK6,NEK6
NEK8,168,177,KEA3,0.38,2,OTHER,NEK,NEK8,NEK8
NEK9,76.5,69,KEA3,0.7857142857142857,4,OTHER,NEK,NEK8,NEK9
NIM1K,132,141,KEA3,0.5342857142857143,3,CAMK,CAMKL,NIM1,NIM1K
NLK,177.33333333333334,184,KEA3,0.36,2,CMGC,MAPK,NMO,NLK
NPR2,132,141,KEA3,0.5342857142857143,3,RGC,RGC,RGC,NPR2
NRBP2,227,221,KEA3,0.24285714285714285,1,OTHER,NRBP,NRBP,NRBP2
NTRK1,20,11,KEA3,0.9714285714285714,4,TK,TRK,TRK,NTRK1
NTRK2,308,278,KEA3,0.07142857142857142,1,TK,TRK,TRK,NTRK2
NTRK3,246,233,KEA3,0.2,1,TK,TRK,TRK,NTRK3
NUAK1,159.33333333333334,171,KEA3,0.4057142857142857,2,CAMK,CAMKL,NUAK,NUAK1
NUAK2,290,262,KEA3,0.11714285714285715,1,CAMK,CAMKL,NUAK,NUAK2
OXSR1,273.5,250,KEA3,0.15142857142857144,1,STE,STE20,FRAY,OXSR1
PAK1,55,40,KEA3,0.8771428571428571,4,STE,STE20,PAKA,PAK1
PAK2,134,144,KEA3,0.5228571428571429,3,STE,STE20,PAKA,PAK2
PAK3,257,240,KEA3,0.18,1,STE,STE20,PAKA,PAK3
PAK4,68,56,KEA3,0.8314285714285714,4,STE,STE20,PAKB,PAK4
PAK5,327,293,KEA3,0.02857142857142857,1,STE,STE20,PAKB,PAK5
PAK6,134.5,145,KEA3,0.5171428571428571,3,STE,STE20,PAKB,PAK6
PASK,292,264,KEA3,0.11142857142857143,1,CAMK,CAMKL,PASK,PASK
PBK,183.33333333333334,190,KEA3,0.34285714285714286,2,OTHER,TOPK,TOPK,PBK
PDGFRA,54,39,KEA3,0.88,4,TK,PDGFR,PDGFR,PDGFRA
PDGFRB,46,31,KEA3,0.9028571428571428,4,TK,PDGFR,PDGFR,PDGFRB
PDIK1L,297,268,KEA3,0.1,1,OTHER,NKF4,NKF4,PDIK1L
PDK1,111.5,116,KEA3,0.6228571428571429,3,ATYPICAL,PDHK,PDHK,PDK1
PDPK1,41,27,KEA3,0.92,4,AGC,PDK1,PDK1,PDPK1
PIK3CA,163,174,KEA3,0.3942857142857143,2,NA,NA,NA,PIK3CA
PIK3CB,336,300,KEA3,0.008571428571428572,1,NA,NA,NA,PIK3CB
PIK3CG,307,277,KEA3,0.07428571428571429,1,NA,NA,NA,PIK3CG
PIK3R4,258,241,KEA3,0.17714285714285713,1,OTHER,VPS15,VPS15,PIK3R4
PIM1,106.33333333333333,105,KEA3,0.66,3,CAMK,PIM,PIM,PIM1
PIM2,86,78,KEA3,0.7571428571428571,4,CAMK,PIM,PIM,PIM2
PINK1,147,156,KEA3,0.46285714285714286,2,OTHER,NKF2,NKF2,PINK1
PKMYT1,110,112,KEA3,0.6342857142857142,3,OTHER,WEE,WEE,PKMYT1
PKN1,150,159,KEA3,0.4514285714285714,2,AGC,PKN,PKN,PKN1
PLK1,27.333333333333332,16,KEA3,0.9542857142857143,4,OTHER,PLK,PLK1,PLK1
PLK2,146,155,KEA3,0.4657142857142857,2,OTHER,PLK,PLK2,PLK2
PLK3,97.33333333333333,93,KEA3,0.7085714285714285,3,OTHER,PLK,PLK2,PLK3
PLK4,122,132,KEA3,0.5685714285714286,3,OTHER,PLK,SAK,PLK4
PNCK,172,181,KEA3,0.36857142857142855,2,CAMK,CAMK1,CAMK1,PNCK
PRKAA1,79,72,KEA3,0.7771428571428571,4,CAMK,CAMKL,AMPK,PRKAA1
PRKAA2,111.33333333333333,115,KEA3,0.6257142857142857,3,CAMK,CAMKL,AMPK,PRKAA2
PRKACA,36.666666666666664,26,KEA3,0.9228571428571428,4,AGC,PKA,PKA,PRKACA
PRKACB,246,233,KEA3,0.2,1,AGC,PKA,PKA,PRKACB
