Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
CAMK2G,0,33,PTM-SEA,0,1,CAMK,CAMK2,NA,CAMK2G
DYRK1A,0,33,PTM-SEA,0,1,CMGC,DYRK,DYRK1,DYRK1A
PRKG1,-24.716950359934433,18,PTM-SEA,0.6119402985074627,3,AGC,PKG,NA,PRKG1
PRKD1,35.0434307329975,15,PTM-SEA,0.6567164179104478,3,CAMK,PKD,NA,PRKD1
RPS6KA2,0,33,PTM-SEA,0,1,AGC,RSK,RSK,RPS6KA2
RPS6KA1,16.091613202701417,24,PTM-SEA,0.5074626865671642,3,AGC,RSK,RSK,RPS6KA1
PKN1,45.931008896595436,10,PTM-SEA,0.8656716417910447,4,AGC,PKN,NA,PKN1
MAPK14,0,33,PTM-SEA,0,1,CMGC,MAPK,P38,MAPK14
PIM3,35.0434307329975,15,PTM-SEA,0.6567164179104478,3,CAMK,PIM,NA,PIM3
BRSK2,0,33,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK2
BRSK1,0,33,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK1
PLK3,0,33,PTM-SEA,0,1,OTHER,PLK,PLK2,PLK3
NEK6,0,33,PTM-SEA,0,1,OTHER,NEK,NEK6,NEK6
PIM2,35.0434307329975,15,PTM-SEA,0.6567164179104478,3,CAMK,PIM,NA,PIM2
AKT3,0,33,PTM-SEA,0,1,AGC,AKT,NA,AKT3
AAK1,297,269,KEA3,0.1,1,OTHER,NAK,BIKE,AAK1
ABL1,59.666666666666664,46,KEA3,0.8542857142857143,4,TK,ABL,NA,ABL1
ABL2,146.33333333333334,153,KEA3,0.47714285714285715,2,TK,ABL,NA,ABL2
ACVR1,112.5,112,KEA3,0.6114285714285714,3,TKL,STKR,TYPE1,ACVR1
ACVR1B,174.5,183,KEA3,0.3657142857142857,2,TKL,STKR,TYPE1,ACVR1B
ACVR2B,214,206,KEA3,0.2885714285714286,2,TKL,STKR,TYPE2,ACVR2B
AKT1,95.33333333333333,88,KEA3,0.7028571428571428,3,AGC,AKT,NA,AKT1
AKT2,106.33333333333333,104,KEA3,0.64,3,AGC,AKT,NA,AKT2
AKT3,12,3,KEA3,0.9942857142857143,4,AGC,AKT,NA,AKT3
ALK,99,97,KEA3,0.6714285714285714,3,TK,ALK,NA,ALK
ARAF,153,164,KEA3,0.42,2,TKL,RAF,RAF,ARAF
ATM,75,62,KEA3,0.7971428571428572,4,ATYPICAL,PIKK,ATM,ATM
ATR,65,51,KEA3,0.8371428571428572,4,ATYPICAL,PIKK,ATR,ATR
AURKA,73.66666666666667,58,KEA3,0.8142857142857143,4,OTHER,AUR,NA,AURKA
AURKB,40,26,KEA3,0.9142857142857143,4,OTHER,AUR,NA,AURKB
AURKC,186,190,KEA3,0.34285714285714286,2,OTHER,AUR,NA,AURKC
AXL,196.5,201,KEA3,0.31142857142857144,2,TK,AXL,NA,AXL
BLK,257.5,240,KEA3,0.18285714285714286,1,TK,SRC,SRCB,BLK
BMP2K,326,293,KEA3,0.03142857142857143,1,OTHER,NAK,BIKE,BMP2K
BMPR1A,151.5,161,KEA3,0.4342857142857143,2,TKL,STKR,TYPE1,BMPR1A
BMPR1B,107,105,KEA3,0.6371428571428571,3,TKL,STKR,TYPE1,BMPR1B
BMPR2,151,159,KEA3,0.44,2,TKL,STKR,TYPE2,BMPR2
BMX,132.66666666666666,133,KEA3,0.5428571428571428,3,TK,TEC,NA,BMX
BRAF,104,103,KEA3,0.6428571428571429,3,TKL,RAF,RAF,BRAF
BRSK1,117.33333333333334,117,KEA3,0.5971428571428572,3,CAMK,CAMKL,BRSK,BRSK1
BRSK2,303,275,KEA3,0.08285714285714285,1,CAMK,CAMKL,BRSK,BRSK2
BTK,58.666666666666664,45,KEA3,0.8571428571428571,4,TK,TEC,NA,BTK
BUB1,133,134,KEA3,0.5371428571428571,3,OTHER,BUB,NA,BUB1
CAMK1,141.33333333333334,144,KEA3,0.5057142857142857,3,CAMK,CAMK1,NA,CAMK1
CAMK1D,240.5,222,KEA3,0.2342857142857143,1,CAMK,CAMK1,NA,CAMK1D
CAMK2A,112.33333333333333,111,KEA3,0.6142857142857143,3,CAMK,CAMK2,NA,CAMK2A
CAMK2B,167,177,KEA3,0.38285714285714284,2,CAMK,CAMK2,NA,CAMK2B
CAMK2D,93.66666666666667,86,KEA3,0.7085714285714285,3,CAMK,CAMK2,NA,CAMK2D
CAMK2G,52,36,KEA3,0.8828571428571429,4,CAMK,CAMK2,NA,CAMK2G
CAMK4,83.33333333333333,75,KEA3,0.7485714285714286,3,CAMK,CAMK1,NA,CAMK4
CAMKK1,150.33333333333334,158,KEA3,0.4514285714285714,2,OTHER,CAMKK,META,CAMKK1
CAMKK2,194.5,200,KEA3,0.3142857142857143,2,OTHER,CAMKK,META,CAMKK2
CDC42BPA,277,254,KEA3,0.14285714285714285,1,AGC,DMPK,GEK,CDC42BPA
CDC7,192.5,196,KEA3,0.32571428571428573,2,OTHER,CDC7,NA,CDC7
CDK1,27,11,KEA3,0.9657142857142857,4,CMGC,CDK,CDC2,CDK1
CDK11A,332,297,KEA3,0.02,1,NA,NA,NA,CDK11A
CDK12,315,285,KEA3,0.054285714285714284,1,CMGC,CDK,CRK7,CDK12
CDK15,252,236,KEA3,0.19428571428571428,1,CMGC,CDK,PFTAIRE,CDK15
CDK16,222,210,KEA3,0.2742857142857143,2,CMGC,CDK,PCTAIRE,CDK16
CDK18,235,220,KEA3,0.24,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,275,252,KEA3,0.14857142857142858,1,CMGC,CDK,CDK8,CDK19
CDK2,24,7,KEA3,0.9828571428571429,4,CMGC,CDK,CDC2,CDK2
CDK20,286,261,KEA3,0.12285714285714286,1,CMGC,CDK,CCRK,CDK20
CDK3,68.33333333333333,52,KEA3,0.8314285714285714,4,CMGC,CDK,CDC2,CDK3
CDK4,49.666666666666664,32,KEA3,0.8942857142857142,4,CMGC,CDK,CDK4,CDK4
CDK5,36,20,KEA3,0.9314285714285714,4,CMGC,CDK,CDK5,CDK5
CDK6,28.666666666666668,13,KEA3,0.9571428571428572,4,CMGC,CDK,CDK4,CDK6
CDK7,90.66666666666667,82,KEA3,0.72,3,CMGC,CDK,CDK7,CDK7
CDK8,135,135,KEA3,0.5342857142857143,3,CMGC,CDK,CDK8,CDK8
CDK9,45.66666666666667,31,KEA3,0.8971428571428571,4,CMGC,CDK,CDK9,CDK9
CDKL3,300,272,KEA3,0.09142857142857143,1,CMGC,CDKL,NA,CDKL3
CDKL5,104,103,KEA3,0.6428571428571429,3,CMGC,CDKL,NA,CDKL5
CHEK1,5,1,KEA3,1,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,31,15,KEA3,0.9514285714285714,4,CAMK,RAD53,NA,CHEK2
CHUK,76.33333333333333,65,KEA3,0.7885714285714286,4,OTHER,IKK,NA,CHUK
CLK1,143.5,148,KEA3,0.49142857142857144,2,CMGC,CLK,NA,CLK1
CLK2,113.5,113,KEA3,0.6085714285714285,3,CMGC,CLK,NA,CLK2
CLK3,204,202,KEA3,0.3057142857142857,2,CMGC,CLK,NA,CLK3
CLK4,322,291,KEA3,0.037142857142857144,1,CMGC,CLK,NA,CLK4
CSF1R,334,299,KEA3,0.014285714285714285,1,TK,PDGFR,NA,CSF1R
CSK,160.66666666666666,170,KEA3,0.40285714285714286,2,TK,CSK,NA,CSK
CSNK1A1,75.66666666666667,64,KEA3,0.7914285714285715,4,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,338,303,KEA3,0.002857142857142857,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,25.666666666666668,10,KEA3,0.9714285714285714,4,CK1,CK1,CK1-D,CSNK1D
CSNK1E,74.33333333333333,60,KEA3,0.8085714285714286,4,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,222.5,211,KEA3,0.2714285714285714,2,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,170.5,178,KEA3,0.38,2,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,245,229,KEA3,0.21428571428571427,1,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,39.333333333333336,24,KEA3,0.92,4,CMGC,CK2,NA,CSNK2A1
CSNK2A2,124.66666666666667,124,KEA3,0.5714285714285714,3,CMGC,CK2,NA,CSNK2A2
DAPK1,28.666666666666668,13,KEA3,0.9571428571428572,4,CAMK,DAPK,DAPK,DAPK1
DAPK3,35.666666666666664,19,KEA3,0.94,4,CAMK,DAPK,DAPK,DAPK3
DCLK1,104,103,KEA3,0.6428571428571429,3,CAMK,DCAMKL,NA,DCLK1
DDR1,136.5,137,KEA3,0.5285714285714286,3,TK,DDR,NA,DDR1
DDR2,146,152,KEA3,0.48,2,TK,DDR,NA,DDR2
DMPK,246,230,KEA3,0.21142857142857144,1,AGC,DMPK,GEK,DMPK
DYRK1A,22,6,KEA3,0.9857142857142858,4,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,60.66666666666667,49,KEA3,0.8457142857142858,4,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,54.333333333333336,39,KEA3,0.8742857142857143,4,CMGC,DYRK,DYRK2,DYRK2
DYRK3,193.5,198,KEA3,0.32,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,107.5,107,KEA3,0.6257142857142857,3,CMGC,DYRK,DYRK2,DYRK4
EEF2K,159.5,168,KEA3,0.4085714285714286,2,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,74.66666666666667,61,KEA3,0.8028571428571428,4,TK,EGFR,NA,EGFR
EIF2AK1,314,284,KEA3,0.05714285714285714,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,35,17,KEA3,0.9457142857142857,4,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,336,301,KEA3,0.008571428571428572,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,320,289,KEA3,0.04285714285714286,1,TK,EPH,NA,EPHA2
EPHA3,150,157,KEA3,0.4542857142857143,2,TK,EPH,NA,EPHA3
EPHA4,327,294,KEA3,0.02857142857142857,1,TK,EPH,NA,EPHA4
EPHA8,335,300,KEA3,0.011428571428571429,1,TK,EPH,NA,EPHA8
EPHB1,323,292,KEA3,0.03428571428571429,1,TK,EPH,NA,EPHB1
EPHB2,288,263,KEA3,0.11714285714285715,1,TK,EPH,NA,EPHB2
EPHB3,213,204,KEA3,0.3,2,TK,EPH,NA,EPHB3
ERBB2,142.5,146,KEA3,0.5,3,TK,EGFR,NA,ERBB2
ERBB4,319,288,KEA3,0.045714285714285714,1,TK,EGFR,NA,ERBB4
FASTK,225,213,KEA3,0.26571428571428574,2,ATYPICAL,FAST,NA,FASTK
FER,75.5,63,KEA3,0.7942857142857143,4,TK,FER,NA,FER
FES,260,241,KEA3,0.18,1,TK,FER,NA,FES
FGFR1,138.33333333333334,141,KEA3,0.5171428571428571,3,TK,FGFR,NA,FGFR1
FGFR2,149.5,156,KEA3,0.45714285714285713,2,TK,FGFR,NA,FGFR2
FGFR3,96,89,KEA3,0.7,3,TK,FGFR,NA,FGFR3
FGFR4,63.5,50,KEA3,0.84,4,TK,FGFR,NA,FGFR4
FGR,58,43,KEA3,0.8628571428571429,4,TK,SRC,SRCA,FGR
FLT1,304,276,KEA3,0.08,1,TK,VEGFR,NA,FLT1
FLT3,136,136,KEA3,0.5314285714285715,3,TK,PDGFR,NA,FLT3
FLT4,257,239,KEA3,0.18571428571428572,1,TK,VEGFR,NA,FLT4
FRK,185,189,KEA3,0.3457142857142857,2,TK,SRC,FRK,FRK
FYN,84.66666666666667,77,KEA3,0.7428571428571429,3,TK,SRC,SRCA,FYN
GRK1,28,12,KEA3,0.9628571428571429,4,AGC,GRK,GRK,GRK1
GRK2,69,53,KEA3,0.8285714285714286,4,AGC,GRK,BARK,GRK2
GRK3,228,216,KEA3,0.2542857142857143,2,AGC,GRK,BARK,GRK3
GRK5,42.666666666666664,29,KEA3,0.9028571428571428,4,AGC,GRK,GRK,GRK5
GRK6,193,197,KEA3,0.32285714285714284,2,AGC,GRK,GRK,GRK6
GSK3A,100,98,KEA3,0.6657142857142857,3,CMGC,GSK,NA,GSK3A
GSK3B,78.66666666666667,68,KEA3,0.7714285714285715,4,CMGC,GSK,NA,GSK3B
HASPIN,223,212,KEA3,0.26857142857142857,2,OTHER,HASPIN,NA,HASPIN
HCK,115.66666666666667,114,KEA3,0.6057142857142858,3,TK,SRC,SRCB,HCK
HIPK1,103,102,KEA3,0.6514285714285715,3,CMGC,DYRK,HIPK,HIPK1
HIPK2,51.333333333333336,33,KEA3,0.8914285714285715,4,CMGC,DYRK,HIPK,HIPK2
HIPK3,289,264,KEA3,0.11428571428571428,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,139,142,KEA3,0.5142857142857142,3,CMGC,DYRK,HIPK,HIPK4
ICK,276,253,KEA3,0.1457142857142857,1,CMGC,RCK,NA,CILK1
IGF1R,166.33333333333334,176,KEA3,0.38571428571428573,2,TK,INSR,NA,IGF1R
IKBKB,98,94,KEA3,0.68,3,OTHER,IKK,NA,IKBKB
IKBKE,125,125,KEA3,0.5685714285714286,3,OTHER,IKK,NA,IKBKE
ILK,148,154,KEA3,0.4657142857142857,2,TKL,MLK,ILK,ILK
INSR,151,159,KEA3,0.44,2,TK,INSR,NA,INSR
IRAK1,98.5,96,KEA3,0.6742857142857143,3,TKL,IRAK,NA,IRAK1
IRAK3,246.5,231,KEA3,0.20857142857142857,1,TKL,IRAK,NA,IRAK3
IRAK4,287,262,KEA3,0.12,1,TKL,IRAK,NA,IRAK4
ITK,102,100,KEA3,0.66,3,TK,TEC,NA,ITK
JAK1,98,94,KEA3,0.68,3,TK,JAKA,NA,JAK1
JAK2,78.33333333333333,67,KEA3,0.78,4,TK,JAKA,NA,JAK2
JAK3,159.33333333333334,167,KEA3,0.4114285714285714,2,TK,JAKA,NA,JAK3
KDR,298,270,KEA3,0.09714285714285714,1,TK,VEGFR,NA,KDR
KIT,25,8,KEA3,0.9771428571428571,4,TK,PDGFR,NA,KIT
KSR1,100,98,KEA3,0.6657142857142857,3,TKL,RAF,KSR,KSR1
KSR2,278,255,KEA3,0.14,1,TKL,RAF,KSR,KSR2
LATS1,188.33333333333334,193,KEA3,0.3342857142857143,2,AGC,NDR,NA,LATS1
LATS2,131.5,132,KEA3,0.5457142857142857,3,AGC,NDR,NA,LATS2
LCK,77,66,KEA3,0.7857142857142857,4,TK,SRC,SRCB,LCK
LIMK1,74,59,KEA3,0.8114285714285714,4,TKL,LISK,LIMK,LIMK1
LIMK2,82,73,KEA3,0.7571428571428571,4,TKL,LISK,LIMK,LIMK2
LRRK2,125.5,126,KEA3,0.5657142857142857,3,TKL,LRRK,NA,LRRK2
LYN,97.33333333333333,92,KEA3,0.6914285714285714,3,TK,SRC,SRCB,LYN
MAK,251,235,KEA3,0.19714285714285715,1,CMGC,RCK,NA,MAK
MAP2K1,51.66666666666667,35,KEA3,0.8857142857142857,4,STE,STE7,MEK1,MAP2K1
MAP2K2,171,179,KEA3,0.37714285714285717,2,STE,STE7,MEK1,MAP2K2
MAP2K3,121,120,KEA3,0.5857142857142857,3,STE,STE7,MEK3,MAP2K3
MAP2K4,151.33333333333334,160,KEA3,0.43714285714285717,2,STE,STE7,MEK4,MAP2K4
MAP2K6,163.33333333333334,175,KEA3,0.38857142857142857,2,STE,STE7,MEK3,MAP2K6
MAP2K7,172,180,KEA3,0.3742857142857143,2,STE,STE7,MEK7,MAP2K7
MAP3K1,241,223,KEA3,0.23142857142857143,1,STE,STE11,MEKK1,MAP3K1
MAP3K10,261,242,KEA3,0.17714285714285713,1,TKL,MLK,MLK,MAP3K10
MAP3K11,194.33333333333334,199,KEA3,0.3171428571428571,2,TKL,MLK,MLK,MAP3K11
MAP3K13,244.5,228,KEA3,0.21714285714285714,1,TKL,MLK,LZK,MAP3K13
MAP3K14,111.33333333333333,110,KEA3,0.6171428571428571,3,STE,STE-UNIQUE,NA,MAP3K14
MAP3K20,80,70,KEA3,0.7657142857142857,4,TKL,MLK,ZAK,MAP3K20
MAP3K3,284,259,KEA3,0.12857142857142856,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,301,273,KEA3,0.08857142857142856,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,161.33333333333334,172,KEA3,0.39714285714285713,2,STE,STE11,ASK,MAP3K5
MAP3K6,248,232,KEA3,0.2057142857142857,1,STE,STE11,ASK,MAP3K6
MAP3K7,119,119,KEA3,0.5885714285714285,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,127,129,KEA3,0.5542857142857143,3,STE,STE-UNIQUE,NA,MAP3K8
MAP4K1,253,237,KEA3,0.19142857142857142,1,STE,STE20,KHS,MAP4K1
MAP4K2,189,194,KEA3,0.3314285714285714,2,STE,STE20,KHS,MAP4K2
MAP4K3,293,267,KEA3,0.10571428571428572,1,STE,STE20,KHS,MAP4K3
MAP4K4,308,279,KEA3,0.07142857142857142,1,STE,STE20,MSN,MAP4K4
MAP4K5,162.5,174,KEA3,0.3914285714285714,2,STE,STE20,KHS,MAP4K5
MAPK1,58.333333333333336,44,KEA3,0.86,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,149,155,KEA3,0.46,2,CMGC,MAPK,JNK,MAPK10
MAPK11,137,138,KEA3,0.5257142857142857,3,CMGC,MAPK,P38,MAPK11
MAPK12,117,115,KEA3,0.6028571428571429,3,CMGC,MAPK,P38,MAPK12
MAPK13,184.66666666666666,188,KEA3,0.3485714285714286,2,CMGC,MAPK,P38,MAPK13
MAPK14,13.333333333333334,4,KEA3,0.9914285714285714,4,CMGC,MAPK,P38,MAPK14
MAPK15,182,187,KEA3,0.3514285714285714,2,CMGC,MAPK,ERK7,MAPK15
MAPK3,100.66666666666667,99,KEA3,0.6628571428571428,3,CMGC,MAPK,ERK1,MAPK3
MAPK6,227.5,215,KEA3,0.2571428571428571,2,CMGC,MAPK,ERK3,MAPK6
MAPK7,142.66666666666666,147,KEA3,0.49714285714285716,2,CMGC,MAPK,ERK5,MAPK7
MAPK8,44,30,KEA3,0.9,4,CMGC,MAPK,JNK,MAPK8
MAPK9,39,23,KEA3,0.9228571428571428,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,71,55,KEA3,0.8228571428571428,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,296,268,KEA3,0.10285714285714286,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,42,28,KEA3,0.9057142857142857,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,88.33333333333333,81,KEA3,0.7257142857142858,3,CAMK,CAMKL,MARK,MARK2
MARK3,93.33333333333334,85,KEA3,0.7114285714285714,3,CAMK,CAMKL,MARK,MARK3
MARK4,333,298,KEA3,0.017142857142857144,1,CAMK,CAMKL,MARK,MARK4
MAST1,242.5,225,KEA3,0.2257142857142857,1,AGC,MAST,MAST,MAST1
MAST2,313,283,KEA3,0.06,1,AGC,MAST,MAST,MAST2
MATK,233,219,KEA3,0.24571428571428572,1,TK,CSK,NA,MATK
MELK,302,274,KEA3,0.08571428571428572,1,CAMK,CAMKL,MELK,MELK
MERTK,152,162,KEA3,0.42857142857142855,2,TK,AXL,NA,MERTK
MET,133,134,KEA3,0.5371428571428571,3,TK,MET,NA,MET
MKNK1,107.33333333333333,106,KEA3,0.6285714285714286,3,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,215,207,KEA3,0.2857142857142857,2,CAMK,MAPKAPK,MNK,MKNK2
MOK,236,221,KEA3,0.23714285714285716,1,CMGC,RCK,NA,MOK
MOS,299,271,KEA3,0.09428571428571429,1,OTHER,MOS,NA,MOS
MST1R,270,248,KEA3,0.16,1,TK,MET,NA,MST1R
MTOR,118,118,KEA3,0.5914285714285714,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,222,210,KEA3,0.2742857142857143,2,CAMK,MLCK,NA,MYLK2
MYO3A,264,245,KEA3,0.16857142857142857,1,STE,STE20,NINAC,MYO3A
NEK10,281,257,KEA3,0.13428571428571429,1,OTHER,NEK,NEK10,NEK10
NEK11,36,20,KEA3,0.9314285714285714,4,OTHER,NEK,NEK11,NEK11
NEK2,53.666666666666664,37,KEA3,0.88,4,OTHER,NEK,NEK2,NEK2
NEK3,81,71,KEA3,0.7628571428571429,4,OTHER,NEK,NEK1,NEK3
NEK4,173,181,KEA3,0.37142857142857144,2,OTHER,NEK,NEK4,NEK4
NEK6,126.66666666666667,128,KEA3,0.5571428571428572,3,OTHER,NEK,NEK6,NEK6
NEK8,213.5,205,KEA3,0.29428571428571426,2,OTHER,NEK,NEK8,NEK8
NEK9,155.5,165,KEA3,0.41714285714285715,2,OTHER,NEK,NEK8,NEK9
NIM1K,262,243,KEA3,0.1742857142857143,1,CAMK,CAMKL,NIM1,NIM1K
NLK,145.66666666666666,151,KEA3,0.4828571428571429,2,CMGC,MAPK,NMO,NLK
NPR2,143.5,148,KEA3,0.49142857142857144,2,RGC,RGC,NA,NPR2
NRBP2,227,214,KEA3,0.26,2,OTHER,NRBP,NA,NRBP2
NTRK1,42,28,KEA3,0.9057142857142857,4,TK,TRK,NA,NTRK1
NTRK2,310,281,KEA3,0.06571428571428571,1,TK,TRK,NA,NTRK2
NTRK3,243,226,KEA3,0.22285714285714286,1,TK,TRK,NA,NTRK3
NUAK1,36.333333333333336,21,KEA3,0.9285714285714286,4,CAMK,CAMKL,NUAK,NUAK1
NUAK2,291,265,KEA3,0.11142857142857143,1,CAMK,CAMKL,NUAK,NUAK2
OXSR1,274.5,251,KEA3,0.15142857142857144,1,STE,STE20,FRAY,OXSR1
PAK1,88.33333333333333,81,KEA3,0.7257142857142858,3,STE,STE20,PAKA,PAK1
PAK2,162,173,KEA3,0.3942857142857143,2,STE,STE20,PAKA,PAK2
PAK3,103,102,KEA3,0.6514285714285715,3,STE,STE20,PAKA,PAK3
PAK4,40.333333333333336,27,KEA3,0.9114285714285715,4,STE,STE20,PAKB,PAK4
PAK5,329,296,KEA3,0.022857142857142857,1,STE,STE20,PAKB,PAK5
PAK6,175,184,KEA3,0.36,2,STE,STE20,PAKB,PAK6
PASK,292,266,KEA3,0.10857142857142857,1,CAMK,CAMKL,PASK,PASK
PBK,186.33333333333334,191,KEA3,0.34,2,OTHER,TOPK,NA,PBK
