Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
TORC1 complex (GO:0031931),1/6,0.016092906355470643,0.09441171728542776,0,0,75.24905660377358,310.73170127161313,MTOR
axon (GO:0030424),3/204,0.017717066129697825,0.09744386371333803,0,0,5.778460637986538,23.30584297710265,KCNB1;KCNA2;KCNA3
extrinsic component of endosome membrane (GO:0031313),1/8,0.021400531511072123,0.10462482072079704,0,0,53.74393530997305,206.60993448840281,ANXA1
extrinsic component of external side of plasma membrane (GO:0031232),1/8,0.021400531511072123,0.10462482072079704,0,0,53.74393530997305,206.60993448840281,ANXA1
vesicle (GO:0031982),3/226,0.02314900209879199,0.105792707194551,0,0,5.2025850699024,19.591913612924326,FGA;ANXA1;CFL1
TORC2 complex (GO:0031932),1/9,0.02404379708967068,0.105792707194551,0,0,47.02358490566038,175.29819860584723,MTOR
transcription factor TFIIH core complex (GO:0000439),1/10,0.026680055532623963,0.10672022213049584,0,0,41.79664570230608,151.46431378315344,CDK7
"condensed chromosome, centromeric region (GO:0000779)",1/10,0.026680055532623963,0.10672022213049584,0,0,41.79664570230608,151.46431378315344,CENPA
transcription factor TFIIH holo complex (GO:0005675),1/12,0.03193162350337226,0.1221731681868156,0,0,34.19382504288165,117.768950701619,CDK7
RISC complex (GO:0016442),1/13,0.03454696920988076,0.12667222043622944,0,0,31.342767295597483,105.4820602978719,EIF4E
protein phosphatase type 2A complex (GO:0000159),1/17,0.04493918392504326,0.15818592741615226,0,0,23.50235849056604,72.91477862029602,PPP2CB
SWI/SNF complex (GO:0016514),1/19,0.05009404144634451,0.16954906335685835,0,0,20.88888888888889,62.53826707779693,RB1
mitochondrial matrix (GO:0005759),3/348,0.06766860075415998,0.220549513569114,0,0,3.3420289855072465,9.00052856935925,BCKDK;CDK1;FOXO3
membrane raft (GO:0045121),2/163,0.07174449888311106,0.22125021698701608,0,0,4.726469182990922,12.452564136875203,RAP1B;ADD2
dendrite membrane (GO:0032590),1/29,0.07546151096326235,0.22125021698701608,0,0,13.421832884097036,34.683795119411634,KCNB1
intracellular organelle lumen (GO:0070013),5/848,0.07794341934270162,0.22125021698701608,0,0,2.312319945771903,5.9005135436869445,BCKDK;FGA;PFKL;CDK1;FOXO3
cyclin-dependent protein kinase holoenzyme complex (GO:0000307),1/30,0.07796138492038997,0.22125021698701608,0,0,12.958360442420298,33.06379625497651,CDK1
voltage-gated calcium channel complex (GO:0005891),1/31,0.08045462435891494,0.22125021698701608,0,0,12.525786163522012,31.56575680442027,CACNA2D1
intracellular non-membrane-bounded organelle (GO:0043232),6/1158,0.09077873673201713,0.2392002524577904,0,0,2.039279513888889,4.892904919344414,GYS2;RBL2;RAP1B;DCX;TP53;ADD2
endocytic vesicle (GO:0030139),2/189,0.09241827935869176,0.2392002524577904,0,0,4.063965446318387,9.678051229625822,CAMK2G;MTOR
serine/threonine protein kinase complex (GO:1902554),1/37,0.0952757000126654,0.23955033146041585,0,0,10.435010482180294,24.53250600399325,CDK1
cortical actin cytoskeleton (GO:0030864),1/42,0.10744728772228491,0.2612939941281604,0,0,9.160147261849977,20.434043374832477,GYS2
cornified envelope (GO:0001533),1/43,0.10986224753115834,0.2612939941281604,0,0,8.941599281221922,19.747772315999956,ANXA1
calcium channel complex (GO:0034704),1/45,0.1146729436907043,0.2655583959153152,0,0,8.534305317324185,18.482498984150983,CACNA2D1
mitochondrial membrane (GO:0031966),3/469,0.13297332652141952,0.2952812906986917,0,0,2.4589750063115376,4.961244505269626,BAD;RAF1;FOXO3
condensed chromosome (GO:0000793),1/54,0.13600717688085265,0.2952812906986917,0,0,7.081879672481311,14.128687210183031,CENPA
extracellular membrane-bounded organelle (GO:0065010),1/56,0.14067914651365568,0.2952812906986917,0,0,6.823670668953688,13.383084716807277,FGA
azurophil granule membrane (GO:0035577),1/58,0.14532631826774292,0.2952812906986917,0,0,6.583581595498179,12.698238337093317,RAP1B
cortical cytoskeleton (GO:0030863),1/58,0.14532631826774292,0.2952812906986917,0,0,6.583581595498179,12.698238337093317,GYS2
extracellular vesicle (GO:1903561),1/59,0.14764064534934584,0.2952812906986917,0,0,6.469746258945999,12.376456572299608,FGA
spindle microtubule (GO:0005876),1/61,0.1522508622365813,0.29602268258579467,0,0,6.253459119496855,11.770421525608556,CDK1
early endosome (GO:0005769),2/266,0.16134418270307885,0.29602268258579467,0,0,2.867424242424242,5.230799504475622,MAP2K1;ANXA1
cytoplasmic stress granule (GO:0010494),1/65,0.16139799477052716,0.29602268258579467,0,0,5.861438679245283,10.690572191682948,EIF4E
platelet alpha granule lumen (GO:0031093),1/67,0.1659351647622365,0.29602268258579467,0,0,5.683247570040023,10.208011388204676,FGA
cell-cell junction (GO:0005911),2/271,0.16610620286396494,0.29602268258579467,0,0,2.813411495567629,5.050433523065241,RAP1B;ANXA1
motile cilium (GO:0031514),1/68,0.16819470601465605,0.29602268258579467,0,0,5.598141368628555,9.979431577576143,ANXA1
actin filament (GO:0005884),1/72,0.1771729455832538,0.3057101806142419,0,0,5.28169014084507,9.140645755790116,ANXA1
lipid droplet (GO:0005811),1/77,0.1882620809769539,0.31859736780715275,0,0,4.932969215491559,8.237665132225366,RAP1B
P-body (GO:0000932),1/80,0.19484501606792143,0.32351625309390736,0,0,4.744924767136374,7.760565621373132,EIF4E
plasma membrane raft (GO:0044853),1/82,0.19920450038996365,0.3246295561910519,0,0,4.627300256231074,7.465794242771092,ADD2
secretory granule lumen (GO:0034774),2/316,0.2099282642640733,0.3358852228225173,0,0,2.404703576678099,3.7537168062385975,FGA;PFKL
platelet alpha granule (GO:0031091),1/90,0.21641194796983468,0.3378720443521984,0,0,4.209667161331355,6.443196670460662,FGA
endosome membrane (GO:0010008),2/325,0.2188489378190376,0.3378720443521984,0,0,2.3366277685163133,3.5502104716608134,ANXA1;ERBB2
lysosomal membrane (GO:0005765),2/330,0.2238204433544324,0.33958963819293186,0,0,2.300422138836773,3.443527528033391,RAP1B;MTOR
early endosome membrane (GO:0031901),1/97,0.23117039149347784,0.3447965161258652,0,0,3.901336477987421,5.713898243899374,ANXA1
phagocytic vesicle (GO:0045335),1/100,0.23741160244685375,0.34820368358871884,0,0,3.7825424051839143,5.43914439332398,MTOR
cytoplasmic vesicle lumen (GO:0060205),1/115,0.2678793770573336,0.38193003074381593,0,0,3.2823568354849386,4.323581099370532,PFKL
collagen-containing extracellular matrix (GO:0062023),2/380,0.273888708376165,0.38193003074381593,0,0,1.991045991045991,2.578471116910974,FGA;ANXA1
cytoplasmic vesicle membrane (GO:0030659),2/380,0.273888708376165,0.38193003074381593,0,0,1.991045991045991,2.578471116910974,ERBB2;CAMK2G
mitotic spindle (GO:0072686),1/120,0.2777672950864116,0.38193003074381593,0,0,3.143649912795307,4.026926207904397,CDK1
ficolin-1-rich granule lumen (GO:1904813),1/123,0.2836370059612168,0.384000869609032,0,0,3.065883080729972,3.86319665424253,PFKL
adherens junction (GO:0005912),1/132,0.3009666348760668,0.39779488680219793,0,0,2.8539536223534494,3.4269015589412346,ANXA1
asymmetric synapse (GO:0032279),1/133,0.3028665615425825,0.39779488680219793,0,0,2.8321898227558604,3.382945842997971,ADD2
postsynaptic density (GO:0014069),1/138,0.312290432002968,0.4041405590626645,0,0,2.728136620300234,3.1750644693036687,ADD2
basolateral plasma membrane (GO:0016323),1/151,0.3362112506881906,0.4287911602979821,0,0,2.490062893081761,2.714207384236196,ERBB2
azurophil granule (GO:0042582),1/155,0.34340581176294793,0.4305784482894883,0,0,2.424895858858123,2.5918315252533666,RAP1B
endocytic vesicle membrane (GO:0030666),1/158,0.34875145239079136,0.4305784482894883,0,0,2.378199735608701,2.5051855685642948,CAMK2G
chromosome (GO:0005694),1/160,0.3522914576913995,0.4305784482894883,0,0,2.348047941141569,2.449710060726642,RBL2
microtubule (GO:0005874),1/182,0.3900064085237779,0.4677392327608237,0,0,2.0603565099551755,1.9400154291954452,CDK1
ficolin-1-rich granule (GO:0101002),1/184,0.39332617300341993,0.4677392327608237,0,0,2.0376327456438807,1.9013478283080696,PFKL
late endosome (GO:0005770),1/189,0.4015481994798117,0.4706017849257353,0,0,1.9829385788839824,1.809288095265265,MAP2K1
spindle (GO:0005819),1/192,0.4064288142540441,0.4706017849257353,0,0,1.9514965919193916,1.7570230951030066,CDK1
nuclear membrane (GO:0031965),1/204,0.42556360830808415,0.4863584094949533,0,0,1.835021842178641,1.5677341229946478,NR4A1
lytic vacuole (GO:0000323),1/219,0.4486324358914574,0.5061494148519007,0,0,1.7074606196988056,1.3686173729925484,MTOR
cilium (GO:0005929),1/237,0.4751170229876564,0.5292442787710603,0,0,1.5757914934441957,1.1726947970252586,ANXA1
polymeric cytoskeletal fiber (GO:0099513),1/256,0.5017183483057129,0.5518901831362842,0,0,1.456973732889382,1.0048986428226108,ANXA1
lytic vacuole membrane (GO:0098852),1/267,0.5165095287820382,0.5611461547261649,0,0,1.395942686905944,0.9222456478480132,MTOR
secretory granule membrane (GO:0030667),1/274,0.5256968158183971,0.564162436488036,0,0,1.3596654917409634,0.8743065553053689,RAP1B
endoplasmic reticulum lumen (GO:0005788),1/285,0.5397888834781308,0.5723062860972954,0,0,1.3062715918150412,0.805417244453687,FGA
nucleolus (GO:0005730),2/733,0.5936611944194166,0.6219307751060554,0,0,1.010996527412396,0.5271806028677892,RBL2;TP53
nuclear lumen (GO:0031981),2/745,0.6026245193681318,0.623893620051713,0,0,0.9940470027953204,0.5034460031185385,RBL2;TP53
bounding membrane of organelle (GO:0098588),2/767,0.6186801358136486,0.6330680459488497,0,0,0.964353946706888,0.463050828979218,ERBB2;CAMK2G
lysosome (GO:0005764),1/477,0.728896496916172,0.7372746175703809,0,0,0.7717615348026002,0.24404916194124643,MTOR
endoplasmic reticulum membrane (GO:0005789),1/712,0.8591542837958678,0.8591542837958678,0,0,0.5104423745455511,0.07748860535148104,CDK1
